WorkerId,Input.location,Input.location_description,Input.location_type,Input.wrong_location,Input.location_link,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4CorrectLink,Answer.Q5ControlAnswer,Answer.Q6Quality,Answer.Q7ImprovedDescription
A1HE639PDTJKS7,"underground tour by sacramento history museum, sacramento, California",full history and interesting facts about sacramento,museum,India,https://passportsymphony.com/hidden-gems-in-sacramento-off-the-beaten-track/,Yes_Label,museum,No_Link,"https://www.google.com/maps/place/Sacramento+History+Museum/@38.5848252,-121.5071338,17z/data=!3m2!4b1!5s0x809ad6cdbad1e5ab:0x3d0596a9d01c4a52!4m5!3m4!1s0x809ad6cdbb3e397d:0x96719dc49838f054!8m2!3d38.584821!4d-121.5049451",No_NegControl,Average_Quality,This place is full of history and interesting facts about Sacramento.
A3EBE86WL0FNB9,"underground tour by sacramento history museum, sacramento, California",full history and interesting facts about sacramento,museum,India,https://passportsymphony.com/hidden-gems-in-sacramento-off-the-beaten-track/,No_Label,historical,Yes_Link,The link above is a correct link to the information.,No_NegControl,Good_Quality,NA
A3J5K2E5RS1P2P,"underground tour by sacramento history museum, sacramento, California",full history and interesting facts about sacramento,museum,India,https://passportsymphony.com/hidden-gems-in-sacramento-off-the-beaten-track/,No_Label,natural,No_Link,N/A,Maybe_NegControl,Bad_Quality,N/A
A1V89SCDXE6XQC,"Observatory, Los Angelas, California",Its next to the hollywood sign,museum,Egypt,https://www.google.com/maps/d/u/0/viewer?ie=UTF8&hl=en&msa=0&ll=34.113510000000026%2C-118.29460099999999&spn=0.099486%2C0.145912&z=12&source=embed&mid=1DP8K0SC5_E5TrK_KBsf6YvffE1o,Yes_Label,museum,No_Link,"https://www.google.com/maps/place/Griffith+Observatory/@34.1184341,-118.3003935,15z/data=!4m2!3m1!1s0x0:0x73ff07b1c2d6dadc?sa=X&ved=2ahUKEwivgtHK37rwAhVNZ80KHQGADlYQ_BIwGnoECEIQBQ",No_NegControl,Average_Quality,N/A
A30US88GBGBG0V,"Observatory, Los Angelas, California",Its next to the hollywood sign,museum,Egypt,https://www.google.com/maps/d/u/0/viewer?ie=UTF8&hl=en&msa=0&ll=34.113510000000026%2C-118.29460099999999&spn=0.099486%2C0.145912&z=12&source=embed&mid=1DP8K0SC5_E5TrK_KBsf6YvffE1o,Yes_Label,museum,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"Observatory, Los Angelas, California",Its next to the hollywood sign,museum,Egypt,https://www.google.com/maps/d/u/0/viewer?ie=UTF8&hl=en&msa=0&ll=34.113510000000026%2C-118.29460099999999&spn=0.099486%2C0.145912&z=12&source=embed&mid=1DP8K0SC5_E5TrK_KBsf6YvffE1o,No_Label,historical,No_Link,N/A,No_NegControl,Bad_Quality,N/A
A21F3JVYYDOQ7W,"Observatory, Los Angelas, California",Its next to the hollywood sign,museum,Egypt,https://www.google.com/maps/d/u/0/viewer?ie=UTF8&hl=en&msa=0&ll=34.113510000000026%2C-118.29460099999999&spn=0.099486%2C0.145912&z=12&source=embed&mid=1DP8K0SC5_E5TrK_KBsf6YvffE1o,Yes_Label,museum,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A3EBE86WL0FNB9,"Long Island Mike Pizza, San Diego, California",Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.,food place,Indonesia,"https://www.google.com/maps/place/Long+Island+Mike's+Pizza/@32.7895882,-117.1229183,12z/data=!4m9!1m2!2m1!1slong+island+mike!3m5!1s0x80dbfe4be0ad17b3:0xff9acc2e6d56767c!8m2!3d32.8320457!4d-117.1210865!15sChBsb25nIGlzbGFuZCBtaWtlIgOIAQFaJAoQbG9uZyBpc2xhbmQgbWlrZSIQbG9uZyBpc2xhbmQgbWlrZZIBEHBpenphX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZNMHB1TUVKM0VBRQ",Yes_Label,food,Yes_Link,NAS,No_NegControl,Bad_Quality,"It is a good, lesser-known pizza place, which is usually uncrowded and doesn’t have a long waiting time for food."
A1HE639PDTJKS7,"Long Island Mike Pizza, San Diego, California",Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.,food place,Indonesia,"https://www.google.com/maps/place/Long+Island+Mike's+Pizza/@32.7895882,-117.1229183,12z/data=!4m9!1m2!2m1!1slong+island+mike!3m5!1s0x80dbfe4be0ad17b3:0xff9acc2e6d56767c!8m2!3d32.8320457!4d-117.1210865!15sChBsb25nIGlzbGFuZCBtaWtlIgOIAQFaJAoQbG9uZyBpc2xhbmQgbWlrZSIQbG9uZyBpc2xhbmQgbWlrZZIBEHBpenphX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZNMHB1TUVKM0VBRQ",Yes_Label,food,Yes_Link,the link is correct,No_NegControl,Average_Quality,This pizza place is not as well known but it is good and not as crowded with less wait time.
A3J5K2E5RS1P2P,"Long Island Mike Pizza, San Diego, California",Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.,food place,Indonesia,"https://www.google.com/maps/place/Long+Island+Mike's+Pizza/@32.7895882,-117.1229183,12z/data=!4m9!1m2!2m1!1slong+island+mike!3m5!1s0x80dbfe4be0ad17b3:0xff9acc2e6d56767c!8m2!3d32.8320457!4d-117.1210865!15sChBsb25nIGlzbGFuZCBtaWtlIgOIAQFaJAoQbG9uZyBpc2xhbmQgbWlrZSIQbG9uZyBpc2xhbmQgbWlrZZIBEHBpenphX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZNMHB1TUVKM0VBRQ",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
AV5TLLCULVF0P,"Long Island Mike Pizza, San Diego, California",Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.,food place,Indonesia,"https://www.google.com/maps/place/Long+Island+Mike's+Pizza/@32.7895882,-117.1229183,12z/data=!4m9!1m2!2m1!1slong+island+mike!3m5!1s0x80dbfe4be0ad17b3:0xff9acc2e6d56767c!8m2!3d32.8320457!4d-117.1210865!15sChBsb25nIGlzbGFuZCBtaWtlIgOIAQFaJAoQbG9uZyBpc2xhbmQgbWlrZSIQbG9uZyBpc2xhbmQgbWlrZZIBEHBpenphX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlZNMHB1TUVKM0VBRQ",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Beach Boys Historic Landmark, Hawthorne, California","The Beach Boys were a very famous band and from Hawthorne yet no one, even serious lifelong fans, seem to know there is a memorial to them in Hawthorne. Not even boomers.",historical landmark,Bhutan,https://geohack.toolforge.org/geohack.php?pagename=Beach_Boys_Historic_Landmark&params=33.925229_N_118.337517_W_type:landmark,Yes_Label,historical,Yes_Link,YES,No_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Beach Boys Historic Landmark, Hawthorne, California","The Beach Boys were a very famous band and from Hawthorne yet no one, even serious lifelong fans, seem to know there is a memorial to them in Hawthorne. Not even boomers.",historical landmark,Bhutan,https://geohack.toolforge.org/geohack.php?pagename=Beach_Boys_Historic_Landmark&params=33.925229_N_118.337517_W_type:landmark,Yes_Label,historical,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1WRJZC8E2ZCR0,"Beach Boys Historic Landmark, Hawthorne, California","The Beach Boys were a very famous band and from Hawthorne yet no one, even serious lifelong fans, seem to know there is a memorial to them in Hawthorne. Not even boomers.",historical landmark,Bhutan,https://geohack.toolforge.org/geohack.php?pagename=Beach_Boys_Historic_Landmark&params=33.925229_N_118.337517_W_type:landmark,Yes_Label,cultural,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A35E8LAQ1R6I9X,"Mo's Egg House, Temecula, California",I recommend Mo's Egg House because they have the best chicken and waffles in the Inland Empire. They also serve complementary coffee cake that is always delicious and a nice treat before you receive your order.,food place,Myanmar,"https://www.google.com/maps/place/Mo's+Egg+House/@33.5187231,-121.6461663,6z/data=!4m9!1m2!2m1!1sgoogle+maps+mo's+egg+house!3m5!1s0x80db7e247e29f209:0x61fb30deb867de6!8m2!3d33.5187231!4d-117.1637444!15sChpnb29nbGUgbWFwcyBtbydzIGVnZyBob3VzZSIDiAEBWiAKDm1vJ3MgZWdnIGhvdXNlIg5tbydzIGVnZyBob3VzZZIBE2FtZXJpY2FuX3Jlc3RhdXJhbnQ",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A2UKF0QJ70KACC,"Mo's Egg House, Temecula, California",I recommend Mo's Egg House because they have the best chicken and waffles in the Inland Empire. They also serve complementary coffee cake that is always delicious and a nice treat before you receive your order.,food place,Myanmar,"https://www.google.com/maps/place/Mo's+Egg+House/@33.5187231,-121.6461663,6z/data=!4m9!1m2!2m1!1sgoogle+maps+mo's+egg+house!3m5!1s0x80db7e247e29f209:0x61fb30deb867de6!8m2!3d33.5187231!4d-117.1637444!15sChpnb29nbGUgbWFwcyBtbydzIGVnZyBob3VzZSIDiAEBWiAKDm1vJ3MgZWdnIGhvdXNlIg5tbydzIGVnZyBob3VzZZIBE2FtZXJpY2FuX3Jlc3RhdXJhbnQ",Yes_Label,food,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A2PGH80T590KW5,"Mo's Egg House, Temecula, California",I recommend Mo's Egg House because they have the best chicken and waffles in the Inland Empire. They also serve complementary coffee cake that is always delicious and a nice treat before you receive your order.,food place,Myanmar,"https://www.google.com/maps/place/Mo's+Egg+House/@33.5187231,-121.6461663,6z/data=!4m9!1m2!2m1!1sgoogle+maps+mo's+egg+house!3m5!1s0x80db7e247e29f209:0x61fb30deb867de6!8m2!3d33.5187231!4d-117.1637444!15sChpnb29nbGUgbWFwcyBtbydzIGVnZyBob3VzZSIDiAEBWiAKDm1vJ3MgZWdnIGhvdXNlIg5tbydzIGVnZyBob3VzZZIBE2FtZXJpY2FuX3Jlc3RhdXJhbnQ",Yes_Label,other,No_Link,n/a,No_NegControl,Average_Quality,n/a
A21F3JVYYDOQ7W,"Museum of Death, Los Angeles, California",The macabre makes you appreciate life.,museum,Australia,"Museum of Death, 6031 Hollywood Blvd, Hollywood, CA 90028",Yes_Label,museum,No_Link,http://www.museumofdeath.net/,No_NegControl,Bad_Quality,"Death, Los Angeles, California"
A1VFPPJT8R84LO,"Museum of Death, Los Angeles, California",The macabre makes you appreciate life.,museum,Australia,"Museum of Death, 6031 Hollywood Blvd, Hollywood, CA 90028",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Average_Quality,N/A
A3J5K2E5RS1P2P,"Museum of Death, Los Angeles, California",The macabre makes you appreciate life.,museum,Australia,"Museum of Death, 6031 Hollywood Blvd, Hollywood, CA 90028",Yes_Label,food,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3OVSEUHIW0VVO,"Museum of Death, Los Angeles, California",The macabre makes you appreciate life.,museum,Australia,"Museum of Death, 6031 Hollywood Blvd, Hollywood, CA 90028",No_Label,historical,No_Link,https://www.google.com/maps/dir//museum+of+death+los+angeles/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x80c2bf47a2d77ecb:0x242e527acac553b2?sa=X&ved=2ahUKEwjcs-2S27rwAhULr54KHZucC2cQ9RcwK3oECEEQBA,No_NegControl,Bad_Quality,The tragic stories make you appreciate life.
A1NSS58MHS3QXY,"Museum of Death, Los Angeles, California",The macabre makes you appreciate life.,museum,Australia,"Museum of Death, 6031 Hollywood Blvd, Hollywood, CA 90028",Yes_Label,cultural,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A1NSS58MHS3QXY,"Mono Lake, California, California","Mono Lake is an ancient saline lake located at the eastern edge of sierra Nevada California. Home for shrimps , birds and world famous Tufa towers a complete Ecosystem.",waterfront,United Kingdom,"https://www.google.com/maps/place/Mono+Lake/@38.006686,-119.1714218,11z/data=!3m1!4b1!4m5!3m4!1s0x809648435f30b0bd:0x121a56f42738210c!8m2!3d38.0128316!4d-118.9761519",Yes_Label,store,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A2UKF0QJ70KACC,"Mono Lake, California, California","Mono Lake is an ancient saline lake located at the eastern edge of sierra Nevada California. Home for shrimps , birds and world famous Tufa towers a complete Ecosystem.",waterfront,United Kingdom,"https://www.google.com/maps/place/Mono+Lake/@38.006686,-119.1714218,11z/data=!3m1!4b1!4m5!3m4!1s0x809648435f30b0bd:0x121a56f42738210c!8m2!3d38.0128316!4d-118.9761519",Yes_Label,waterfront,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A1VFPPJT8R84LO,"Mono Lake, California, California","Mono Lake is an ancient saline lake located at the eastern edge of sierra Nevada California. Home for shrimps , birds and world famous Tufa towers a complete Ecosystem.",waterfront,United Kingdom,"https://www.google.com/maps/place/Mono+Lake/@38.006686,-119.1714218,11z/data=!3m1!4b1!4m5!3m4!1s0x809648435f30b0bd:0x121a56f42738210c!8m2!3d38.0128316!4d-118.9761519",Yes_Label,waterfront,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A35E8LAQ1R6I9X,"Mono Lake, California, California","Mono Lake is an ancient saline lake located at the eastern edge of sierra Nevada California. Home for shrimps , birds and world famous Tufa towers a complete Ecosystem.",waterfront,United Kingdom,"https://www.google.com/maps/place/Mono+Lake/@38.006686,-119.1714218,11z/data=!3m1!4b1!4m5!3m4!1s0x809648435f30b0bd:0x121a56f42738210c!8m2!3d38.0128316!4d-118.9761519",Yes_Label,waterfront,Yes_Link,N/A,No_NegControl,Good_Quality,N/A
A30US88GBGBG0V,"Aztec Bowl, San Diego, California","The Aztec Bowl in San Diego is one of the very best places to watch and interract with people, if one like to see new people and ' people watch' then this might offer the best in cslifornia.",entertainment,Japan,"https://www.google.com/maps/place/Aztec+Bowl,+5601+Canyon+Crest+Dr,+San+Diego,+CA+92115/@32.7744168,-117.0750886,17z/data=!4m2!3m1!1s0x80d957b90c7489cd:0x2f0b52062f886a9a",Yes_Label,entertainment,Yes_Link,YES,No_NegControl,Good_Quality,Good quality
A1M58O7MHNS4F1,"Aztec Bowl, San Diego, California","The Aztec Bowl in San Diego is one of the very best places to watch and interract with people, if one like to see new people and ' people watch' then this might offer the best in cslifornia.",entertainment,Japan,"https://www.google.com/maps/place/Aztec+Bowl,+5601+Canyon+Crest+Dr,+San+Diego,+CA+92115/@32.7744168,-117.0750886,17z/data=!4m2!3m1!1s0x80d957b90c7489cd:0x2f0b52062f886a9a",Yes_Label,entertainment,Yes_Link,"https://www.google.com/maps/place/Aztec+Bowl,+5601+Canyon+Crest+Dr,+San+Diego,+CA+92115/@32.7744168,-117.0750886,17z/data=!4m2!3m1!1s0x80d957b90c7489cd:0x2f0b52062f886a9a",No_NegControl,Good_Quality,"It is a great place to interact with new people and have fun by watching maybe a match,film or live orchestra but most people never find out about it."
A2S8Z6267K3682,"Aztec Bowl, San Diego, California","The Aztec Bowl in San Diego is one of the very best places to watch and interract with people, if one like to see new people and ' people watch' then this might offer the best in cslifornia.",entertainment,Japan,"https://www.google.com/maps/place/Aztec+Bowl,+5601+Canyon+Crest+Dr,+San+Diego,+CA+92115/@32.7744168,-117.0750886,17z/data=!4m2!3m1!1s0x80d957b90c7489cd:0x2f0b52062f886a9a",Yes_Label,entertainment,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A2UKF0QJ70KACC,"A hidden gem in my local area is Taco Nazo., Los Angeles, California","I recommend this hidden gem because there are a plethora of taco places in Los Angeles, but this is the best.",food place,Mexico,https://www.taconazo.com/,Yes_Label,food,Yes_Link,N/A,No_NegControl,Average_Quality,N/A
A1HE639PDTJKS7,"A hidden gem in my local area is Taco Nazo., Los Angeles, California","I recommend this hidden gem because there are a plethora of taco places in Los Angeles, but this is the best.",food place,Mexico,https://www.taconazo.com/,Yes_Label,food,No_Link,N/A,No_NegControl,Average_Quality,The description is of good quality.
A1M58O7MHNS4F1,"A hidden gem in my local area is Taco Nazo., Los Angeles, California","I recommend this hidden gem because there are a plethora of taco places in Los Angeles, but this is the best.",food place,Mexico,https://www.taconazo.com/,Yes_Label,food,Yes_Link,https://www.taconazo.com/,No_NegControl,Good_Quality,A very beautiful food restaurant which is hidden but most tourists never find out about it.
A3J5K2E5RS1P2P,"A hidden gem in my local area is Taco Nazo., Los Angeles, California","I recommend this hidden gem because there are a plethora of taco places in Los Angeles, but this is the best.",food place,Mexico,https://www.taconazo.com/,Yes_Label,natural,Yes_Link,N/A,Maybe_NegControl,Bad_Quality,N/A
A1HE639PDTJKS7,"The Living Desert, Palm Desert, California",It's great because it's small.  It's easy to visit for just a few hours and learn about the desert plants and animals that live there.,nature,Brazil,"https://www.google.com/maps/place/The+Living+Desert+Zoo+and+Gardens/@33.6999833,-116.3766053,17z/data=!3m1!4b1!4m5!3m4!1s0x80dafe59dbe32959:0xe1ac25e4ac83048a!8m2!3d33.6999789!4d-116.3744166",Yes_Label,natural,Yes_Link,the link is correct,No_NegControl,Average_Quality,It is a good quality description.
A1NSS58MHS3QXY,"The Living Desert, Palm Desert, California",It's great because it's small.  It's easy to visit for just a few hours and learn about the desert plants and animals that live there.,nature,Brazil,"https://www.google.com/maps/place/The+Living+Desert+Zoo+and+Gardens/@33.6999833,-116.3766053,17z/data=!3m1!4b1!4m5!3m4!1s0x80dafe59dbe32959:0xe1ac25e4ac83048a!8m2!3d33.6999789!4d-116.3744166",Yes_Label,historical,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3J5K2E5RS1P2P,"The Living Desert, Palm Desert, California",It's great because it's small.  It's easy to visit for just a few hours and learn about the desert plants and animals that live there.,nature,Brazil,"https://www.google.com/maps/place/The+Living+Desert+Zoo+and+Gardens/@33.6999833,-116.3766053,17z/data=!3m1!4b1!4m5!3m4!1s0x80dafe59dbe32959:0xe1ac25e4ac83048a!8m2!3d33.6999789!4d-116.3744166",Yes_Label,entertainment,Yes_Link,N/A,Yes_NegControl,Good_Quality,N/A
A3GPYCHKB2KDLC,"The Living Desert, Palm Desert, California",It's great because it's small.  It's easy to visit for just a few hours and learn about the desert plants and animals that live there.,nature,Brazil,"https://www.google.com/maps/place/The+Living+Desert+Zoo+and+Gardens/@33.6999833,-116.3766053,17z/data=!3m1!4b1!4m5!3m4!1s0x80dafe59dbe32959:0xe1ac25e4ac83048a!8m2!3d33.6999789!4d-116.3744166",Yes_Label,natural,Yes_Link,n/a,No_NegControl,Average_Quality,n/a
